ma_khach_hang,noi_dung_binh_luan,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham,length,sentiment,positive_count,negative_count
2406,kiềm dầu tốt,4/3/2023,6:04,5,308500018,12,positive,1,0
302,hấki ẻm mê không_muốn_đổi hên toàn bổ_rẻ lắm,23/02/2021,19:04,5,205100137,153,positive,1,0
1053,sạch,9/8/2024,22:07,5,422204906,24,positive,0,0
2043,nồng mùi cồn không_giống vón bếch,14/10/2022,16:25,1,422207413,126,negative,0,0
1153,dịch_vụ sản_phẩm kém,8/10/2022,10:24,1,422205162,43,negative,0,1
836,hài_lòng,6/6/2024,11:18,5,422214321,12,positive,1,0
692,dễ_dàng thoải_mái thư_giãn,30/04/2023,16:22,5,308500009,47,positive,2,0
3992,trắng_bệt kiềm dầu cực_kì kém miết_kĩ trắng_bệt cực_trì trắng không_khuyết_điểm hợp màu,14/04/2022,23:16,1,331300023,230,negative,1,1
1715,hàng đóng_gói cẩn_thận chất_lượng miễn chê,21/11/2023,19:38,5,100240016,62,positive,2,1
2406,kiềm dầu tốt,4/3/2023,6:04,5,422205162,12,positive,1,0
2463,,28/08/2019,16:25,5,308500018,3,positive,0,0
4647,cầu cơ_bản nổi_trội,9/10/2024,20:04,3,422218746,73,negative,1,0
3319,tích thấm,13/02/2023,22:47,5,422212097,25,positive,0,0
1157,trộm_vía sài hợp_sài mát mịn_mặt mụn xưng nhẹ sài ổn,30/05/2024,15:02,5,422216291,112,positive,3,0
1664,sài tốt nhạy_cảm_sài mụn á_mọi,6/5/2022,13:21,5,318900019,79,positive,1,0
216,sản_phẩm chất_lượng hằng,12/3/2022,19:29,5,422208807,55,positive,0,0
853,hàng đi_chóng đóng_gói cẩn_thận hàng nói_chuyện cực dễ_thương đầu bít khuyến_mãi bé bé,27/11/2021,17:15,4,422214321,206,positive,2,0
2051,hài_lòng khác_biệt,17/04/2023,16:47,3,248700102,64,negative,1,0
1382,sản_phẩm,9/5/2022,13:18,5,422200305,19,positive,0,0
644,sản_phẩm chất_lượng,22/02/2024,19:52,5,200400003,35,positive,0,0
1455,giới_thiệu serum serum cồn không_bị serum nhạy_cảm_không_cồn dị_ứng mụn mọc khắp mặt rửa muối_lý hết_mình không_đánh giá sản_phẩm không_tốt sản_phẩm không_hợp khuyên hàng test nhạy_cảm,24/07/2022,17:39,2,204900128,495,negative,3,2
2867,công_dụng mặt_nạ buồn mịn mùi không_khó đắp mát,29/12/2021,10:39,5,355500010,96,positive,0,1
1997,nổi mụn giá mềm không_bí không_lên_tông mùi dễ_chịu văn_phòng,26/11/2022,22:08,5,249500019,222,positive,1,1
2577,sản_phẩm chất_lượng,25/01/2024,11:40,5,207500007,32,positive,0,0
3138,tốt,11/6/2019,13:57,5,223600026,3,positive,1,0
3009,mát,11/4/2023,13:54,5,100150067,15,positive,0,0
2926,đắp dậy rửa mặt mặt ẩm_hiệu ổn,17/08/2024,13:44,5,422207791,77,positive,1,0
3650,mụn mùi dễ_chịu,23/11/2023,19:33,5,422206042,53,positive,1,0
1836,tuyệt_vời dầu mụn mùi dễ_chịu,2/3/2021,13:28,5,204900010,53,positive,2,0
1193,,9/5/2022,22:41,5,249500007,2,positive,0,0
1377,thích đắp mềm mùi nhẹ,23/01/2024,18:33,5,422205807,52,positive,1,0
280,vừa_phải,6/6/2021,22:59,5,205100136,66,positive,0,0
1145,sạch mặt,17/05/2023,14:49,4,422218633,57,positive,0,0
357,chân ái_đời khả_năng kiềm dầu_ổn lớp hoàn_thành cực_kỳ đẹp quân_trọng khả_năng tốt mặt kết_hợp mỹ_phẩm công_nghiệp ưng trời ưng bảo mặt trắng mịn dầu mụn dầu lắm ổn mãi công_nghiệp skin,13/11/2022,8:28,5,422203146,395,positive,7,0
2306,,22/12/2016,15:09,5,422216098,4,positive,0,0
2079,sài,17/06/2019,10:36,5,422207413,15,positive,0,0
666,hỗn_hợp thiên_dầu tối quạt máy_lạnh không_đủ ẩm căng không_đủ ẩm,29/06/2023,9:57,4,422202629,132,positive,1,0
4015,,11/4/2023,10:34,5,422202153,1,positive,0,0
1140,mùi không_dễ mẫu cũ,28/02/2024,16:16,4,422207866,43,positive,0,0
1029,thoải_mái thư_giãn,1/5/2023,10:08,5,422205160,42,positive,2,0
1206,rửa mặt sạch siêu_lành bọt giá ổn,6/8/2021,20:27,5,211300008,46,positive,1,0
3089,trải chân_ái nhũ hóa ẩm_cực sạch mướt,29/07/2022,9:21,5,224100022,132,positive,0,0
1357,thấm cực_kỳ không_bí cân_nhắc serum,8/8/2024,10:59,5,422208328,142,positive,0,0
1278,sạch tiếp,29/03/2022,15:01,5,204900009,42,positive,0,0
4165,sản_phẩm tốt serum thấm không_bị_bết dính siêu cấp_nước căng,2/9/2018,15:37,5,100210015,90,positive,2,0
3699,hình_tròn không_giống hình_tí,13/08/2022,21:36,3,201600141,67,negative,0,0
4340,sản_phẩm tốt giá rẻ,3/7/2023,14:08,5,256700011,23,positive,3,0
151,quài xài_hợp hỗn_hợp thiên_dầu nhạy_cảm trộm_vía,6/3/2023,10:34,5,422204259,110,positive,2,0
1155,mùi hắc mùi khoáng bù ẩm_mượt cũ thời đầu châm_chít nhẹ chỗ mụn viêm,31/08/2022,23:31,4,422218631,200,positive,0,0
2140,đóng_gói tầm sài hỗn_hợp thiên_dầu kiềm dầu_ổn mún,8/5/2022,8:00,5,249500021,159,positive,2,0
403,sản_phẩm tốt,15/04/2023,20:27,5,422208976,21,positive,1,0
1811,mặt,26/02/2023,10:35,5,422218132,25,positive,0,0
2362,dễ_dàng thoải_mái thư_giãn,30/04/2023,14:35,5,308500018,47,positive,2,0
2150,sạch lắm dầu mụn nhạy_cảm_tẩy không_bị ngứa rát,6/10/2023,17:38,5,223600026,95,positive,1,1
121,sạch sâu hợp dầu mụn sạch êm,19/11/2023,12:07,5,422204259,76,positive,1,0
2068,đầu dạng sữa cảm_nhận kềm dầu tốt_tạo lớp mướt_nhiên lớp dưỡng ẩm không_dưỡng ẩm mốc dạng chất sản_phẩm thấm lớp mỏng nhẹ lớp dưỡng ẩm_toner lớp mướt cảm_nhận dạng chất mướt dạng sữa,14/05/2021,10:13,5,422207413,501,positive,1,0
788,hàng đỉnh cám_ơn,2/5/2021,18:16,5,318900019,54,positive,1,0
1690,tuần mũi môi tróc nhẹ tác_dụng aply mặt kết_hợp lăn_lạnh nhạy_cảm tập sài sài bôi nóng nóng_nhẹ sài tuần kiên_trì sài tiếp tầm sài,16/06/2021,21:52,4,318900002,446,positive,1,0
2383,dễ_dàng thoải_mái thư_giãn,29/04/2023,12:10,5,422205163,47,positive,2,0
2148,mùi khó_chịu xử_dụng bớt nếp nhăn mờ,26/09/2022,18:52,5,422209841,76,positive,0,1
2368,dễ_dàng thoải_mái thư_giãn,30/04/2023,12:27,5,308500015,48,positive,2,0
220,mỏng không_thích chỗ,25/05/2022,23:18,5,422203301,45,positive,1,1
3700,chất_lượng sản_phẩm không_đạt không_khuyên,17/01/2022,9:17,1,422207810,57,negative,0,0
301,hasaki giá rẻ chất_lượng phục_vụ tốt,26/02/2021,22:24,5,422211447,65,positive,3,0
2343,dễ_dàng thoải_mái thư_giãn,2/5/2023,9:43,5,308500015,47,positive,2,0
4471,chất_lượng kém đợi,5/12/2023,20:33,1,422203617,54,negative,0,1
1434,cực_kỳ ưng hasaki đặt_hàng hàng,30/08/2024,16:31,5,204900128,74,positive,1,0
3732,sản_phẩm mùi hương_diệu nhẹ hasaki bì quyết_định đúng_đắn nước_tẩy sửa rữa mặt không_sạch đầu hãng cảnh_xài tốt nhạy_cảm,17/02/2021,12:28,5,377400001,272,positive,1,0
2169,đắp mát tầm_đắp mịn hẳn test nhãn_hiệu,25/07/2019,23:37,5,422205164,109,positive,0,0
210,sài dầu mụn,27/03/2022,15:52,5,205100146,66,positive,0,0
703,dễ_dàng thoải_mái thư_giãn,28/04/2023,12:34,5,422202253,48,positive,2,0
761,mát lạnh sạch dịu nhẹ cực thích ý_định,13/02/2022,17:34,5,100230064,109,positive,1,0
4204,đắp mát mịn lắm rẻ hiệu_quả,21/10/2022,11:10,5,422205806,48,positive,2,0
190,tặng bông_tẩy hông,4/8/2022,0:59,4,205100136,65,positive,0,0
3550,tạm không_quá tuyệt_vời không_tệ,2/7/2019,23:30,3,100180113,50,negative,1,1
2948,thành_phần chất,23/12/2020,16:12,5,200500283,25,positive,0,0
2431,sản_phẩm hỏng không_hài_lòng,10/11/2020,13:12,1,318900002,52,negative,1,1
1995,thiên_khô nhạy_cảm ạ_dịu nhẹ tốt í chất_lượng giá_cả,27/11/2022,9:34,5,249500027,144,positive,1,0
2295,giá bấm giỏ hàng,5/1/2020,21:39,4,100150058,68,positive,0,0
403,sản_phẩm tốt,15/04/2023,20:27,5,422208975,21,positive,1,0
4052,tốt cầu cơ_bản phàn_nàn,7/11/2023,11:58,3,422216594,51,negative,1,0
3,sản_phẩm bình dịch_vụ bất_tiện,30/04/2023,14:06,2,422209636,54,negative,0,0
431,mún mẫu cũ châu_á cón hàng cũ,26/05/2024,11:56,5,204900013,113,positive,0,0
4034,mặt_nạ,18/06/2022,14:55,4,365000013,68,positive,0,0
2342,dễ_dàng thoải_mái thư_giãn,2/5/2023,9:51,5,422205160,45,positive,2,0
1601,sản_phẩm ổn lắm sạch không_gây_kích ứng_dịu nhẹ giá rẻ_trí đơn_giản đẹp vòi xịt cứng_cáp xịt hư lỡ rớt,4/10/2022,19:32,5,422204576,193,positive,5,0
1479,phục_hồi nghiện corticoid tốt lắm,11/7/2021,19:55,5,204900004,60,positive,1,0
2277,mỏng nhẹ không_bí công_nghiệp mụn_ẩn không_độ bakuchiol serum mụn martiderm độ bảo_vệ ôk rẻ,13/08/2024,8:34,5,422215666,249,positive,1,0
1055,chuyển_tẩy không_làm sạch đá giá tiền tuyệt_vời nhiêu,27/07/2024,12:25,5,422211183,216,positive,2,0
181,hàng shiper chán kêu mặt nhăn,17/09/2022,18:41,4,205100146,91,positive,0,1
2558,sản_phẩm nâng_tông tốt hài_lòng,24/07/2024,21:51,5,308900002,65,positive,2,0
159,sạch không_bị,29/01/2023,13:05,5,205100136,28,positive,1,0
420,hợp dạng đặc_sệt dạng lỏng bữa đầu,14/12/2022,0:32,3,422208974,159,negative,1,0
4185,thích căng mịn đắp,30/09/2022,19:41,5,251900019,34,positive,1,0
3328,đầu cảm_nhận công_nghiệp thấm không_gây rít,5/4/2021,11:20,5,422212097,128,positive,1,0
829,đỉnh,12/7/2024,6:35,5,422218358,31,positive,1,0
4237,tạm lỗi không_ấn tượng,15/09/2024,14:57,2,422201725,53,negative,1,1
350,giá,17/07/2023,21:04,5,207500003,29,positive,0,0
2304,ổn,12/7/2017,9:21,4,204000059,7,positive,1,0
1219,chất bết dính không_đều hiệu_quả trị thâm_mụn không_kích ứng_dịu tiếp,1/11/2020,20:57,5,422205162,202,positive,1,0
4290,sữa rửa mặt xịn cực,29/08/2022,19:35,5,248700001,23,positive,1,0
460,không_đặc_biệt không_làm thất_vọng,2/5/2023,1:03,3,308500018,51,negative,1,2
175,,4/11/2022,17:42,5,205100146,6,positive,0,0
1978,tốt,11/3/2023,19:57,5,249500027,26,positive,1,0
2371,mùi hương dễ_chịu mát giá_thành ổn,29/04/2023,19:47,5,204100019,46,positive,2,0
1987,tuýp_chất ẩm không_khô lớp nâng tông,26/10/2022,22:53,5,249500027,112,positive,0,0
244,hàng giá ổn tặng bé quảng_cáo thành_phố,6/10/2021,11:29,4,422211446,115,positive,1,0
297,bọt thích_hợp tối sạch dịu nhẹ không_mùi_không_màu chất đặc_sệt suốt rửa không_thích lớp màng ẩm_nhớt nhớt sữa rửa_mặt rửa,11/4/2021,12:28,5,211300007,308,positive,3,1
1149,không_thấy hàng tặng,11/1/2023,15:22,5,422218629,29,positive,0,0
4077,sử_sụng tuần cải_thiện trình skincare mụn kèm bha dưỡng_trị mụn mặt_nạ đất_sét tác_dụng tốt đổi_trình sản_phẩm đầu không_rõ giúp cải_thiện hơn_nhiên mụn_ẩn bớt mịn mụn,18/08/2021,20:28,5,345800003,489,positive,3,0
2193,sử_sụng dễ_dàng thoải_mái thư_giãn,4/5/2023,19:34,5,422205164,48,positive,2,0
2335,dễ_dàng thoải_mái thư_giãn,2/5/2023,17:21,5,422205164,46,positive,2,0
3837,hiệu_quả mụn sưng viêm tưởng tuýp giá_cả hợp_lý đầu_tư,16/05/2024,16:01,5,422219400,134,positive,3,0
543,thành_phần danh_sách ingredient chất ẩm_niacinamide ốc_sên vụ minimize pores lành_sẹo chủ_yếu niacinamide chất ốc_sên yếu_tố ẩm texture serum ổn vòi pump_vệ bớt dầu mặt láng cân_nhắc niacinamide lợi,17/01/2020,20:19,5,345800015,370,positive,1,0
3520,thâm_nám đỉnh,21/07/2024,1:23,5,422221764,38,positive,1,0
3017,thấm dưỡng ẩm tốt,24/04/2024,16:38,5,343700002,31,positive,1,0
152,hà rivew_ngợi yên_tâm sản_phẩm nhạy_cảm ấm yên_tâm,2/3/2023,21:47,5,205100136,137,positive,2,0
3395,tệ thất_vọng chất_lượng,10/8/2022,19:05,1,422204231,57,negative,0,2
799,thích lắm mùi dịu nhẹ dầu mụn hasaki,19/12/2020,21:32,5,200400003,97,positive,1,0
62,thích mềm không_bị xơ_ổn,16/04/2022,18:17,5,422203302,74,positive,3,0
24,quên không_chụp_hình lười_không_chụp chê_lọ không_kích_ứng không_bết_rít mặc_dù chất hơi_sệt toner phát dịu lọ,31/08/2023,16:28,5,318900012,272,positive,1,2
3933,dịch_vụ tốt,16/03/2023,18:51,5,201600072,26,positive,1,0
274,giá rẻ sạch tầm lenart sạch nhày giá nhỉnh,22/06/2021,12:33,5,205100136,230,positive,2,0
124,dịu,14/11/2023,18:31,5,422211447,8,positive,0,0
744,,5/9/2022,10:41,3,422216594,15,negative,0,0
176,không_biết_nhiêu thích không_gây độ_ẩm hasaki rẻ,28/10/2022,15:07,5,205100136,159,positive,3,0
271,mặt_nạ siêu_thích,8/1/2021,22:07,5,365000020,22,positive,2,0
3940,sản_phẩm đánh mặt lớp đẹp bí_muốn tốn làn thông_thoáng tự_nhiên không_nên đeo_khẩu dính không_thích_chút sản_phẩm ổn,13/03/2022,10:53,4,100160021,323,positive,4,1
881,sản_phẩm tốt mặt,14/04/2023,18:37,5,422204795,47,positive,1,0
1423,công_nhân thích_tật svr_không_khô rát rửa căng mịn dầu,5/8/2021,14:08,5,422200632,115,positive,1,0
388,serum yêu_thích mùi bình_thường dầu bọt tốt sạch tốt không_khô cứu_cánh mụn ứng,21/11/2023,9:33,5,422211501,143,positive,4,0
842,hàng rít khó_chịu cũ công_nghiệp chán,11/10/2022,9:39,1,422210400,139,negative,0,2
1510,trắng tàn_mờ,2/1/2024,23:05,4,422211549,53,positive,0,0
4171,thấm thấu không_dễ oxi hóa căng bóng màu trông,9/5/2023,19:32,5,422208238,93,positive,0,0
2557,dầu rửa mặt_acne phết kiểu nhẹ_nhàng không_rít không_bị nhờn mụn lắm,8/11/2020,23:07,5,422206537,140,positive,2,0
817,sản_phẩm tốt giúp mụn,20/02/2020,12:43,5,100230059,29,positive,1,0
2927,mặt_nạ chất tiếc_chất chất_dư mặt đắp mặt_nạ ẩm tốt mụn nội_tiết trộm_vía đắp dịu dịu,29/04/2024,23:25,5,422207149,196,positive,1,0
2340,ử_dụng dễ_dàng thoải_mái thư_giãn,2/5/2023,10:56,5,308500037,48,positive,2,0
3545,hài_lòng sạch lắn dầu ưng lắm,3/9/2024,11:38,5,222600052,51,positive,2,0
1999,trộm_vía không_bị mụn bí_công_nghiệp chất hông lỏng nâng nhẹ_nhàng lớp lót,26/11/2022,10:33,5,422207413,146,positive,2,0
908,sản_phẩm tốt,12/4/2023,21:11,5,422204795,17,positive,1,0
388,toner mùi cồn dầu,21/11/2023,9:42,4,204100024,62,positive,0,0
376,dầu dầu không_hợp serum màu lá siêu_hợp rửa mặt sạch độ_ẩm mặt siêu_thích,20/08/2024,8:30,5,422208974,191,positive,4,1
556,hôm hôm nhãn niêm_yết,18/11/2021,11:47,5,204900013,71,positive,0,0
1973,thường_xuyên hoạt_động ngoài_trời công_nghiệp màu,6/3/2024,18:33,5,249500019,72,positive,0,0
803,thích phụ_vụ hasaki gói hàng cẩn_thận hasaki thất_vọng hasaki giá hời hàng hãng,11/9/2020,13:27,5,100230057,180,positive,2,1
2010,mùi hồng thơm thấm tiệp lớp lỳ bóng sản_phẩm không_nâng_tông lớp trắng hồng màu hồng_dương đậm_không_gây,21/11/2022,10:30,5,422207413,203,positive,2,0
604,dầu thấm mỹ_phẩm công_nghiệp nâng vệt mồ_hôi thấm_lỗ mùi hương nồng mịn kiềm dầu_lỡ bôi lớp mỏng bôi công_nghiệp ổn đỡ phí,20/01/2023,9:06,3,422212100,255,negative,1,0
773,sài mã_vạch oce tẩy_tbc ròi xuất_sắc,13/11/2021,16:59,4,100230056,144,positive,1,0
3275,đầu nóng dần_đắp chủ_yếu căng bóng hôm bóng,9/4/2023,11:00,5,422206102,119,positive,0,0
1641,đắp mặt mát lắm dưỡng_chất mùi dễ_chịu đắp mặt thoải_mái đêm rửa láng mịn,4/6/2024,23:28,5,422207149,170,positive,3,0
2078,sản_phẩm bì đẹp công_dụng nâng tông không_quá chất tán thấm mùi dễ_chịu sản_phẩm này_nhiên rít chút_xíu xài_hợp sản_phẩm không_hợp dầu,25/06/2019,21:07,4,422207413,241,positive,4,1
1332,chết mặt ổn thơm,17/11/2023,20:14,5,422207812,39,positive,2,0
2731,giá không_hợp hasaki freship,13/03/2023,18:15,5,248700035,107,positive,1,1
2404,dễ_dàng thoải_mái thư_giãn,27/04/2023,12:54,5,422205164,47,positive,2,0
297,không_màu không_mùi không_gây nhờn rít tẩy_nhiên rửa sạch sữa rửa mặt sạch lớp velvet tint trang_điểm đậm,17/03/2021,14:24,5,422206648,212,positive,1,0
323,hasaki_mã vạch công toàn chữ_quốc không_vậy hàng chuẩn thương_hiệu không,17/09/2020,11:54,3,422204259,131,negative,0,0
634,mùi cực_thơm dễ_chịu dảm,20/11/2023,12:19,5,100220010,42,positive,3,0
2465,mặt_nạ chất_lượng đỏ đắp sờ_căng mịn thích không_cần_rửa dịu nhẹ mùi hương nhẹ tiếp kiểm_chứng hiệu_quả khít,22/06/2019,23:28,5,422205163,189,positive,2,0
632,tốt lắm hợp sản_phẩm lắm,27/02/2021,13:09,5,224100004,112,positive,2,0
678,dễ_dàng thoải_mái thư_giãn,1/5/2023,14:18,5,308500037,48,positive,2,0
2383,dễ_dàng thoải_mái thư_giãn,29/04/2023,12:10,5,422202253,47,positive,2,0
1261,nhầm kết_bạn,11/3/2023,14:15,5,206400019,56,positive,0,0
2530,sản_phẩm tốt sạch nhờn mascara dịu sửa mặt,21/03/2021,10:12,5,204100054,66,positive,1,0
2440,mụn hộp,6/10/2020,7:49,5,308500013,49,positive,0,0
786,dầu mụn_ẩn không_điểm sài_tẩy sài tối sạch tầm nhờn rít tốt_khỏe skincare,30/06/2021,16:38,5,200400004,239,positive,1,0
2729,không_muốn nâng dầu mụn thấm kiềm dầu tốt trôi,11/4/2023,5:37,5,248700035,104,positive,1,0
241,sạch ổn_không_có đổ dầu,16/10/2021,23:03,4,422211446,36,positive,1,0
139,tuần ưng_ý sản_phẩm kén nước_tẩy dịu nhẹ bông_tẩy sạch mùi mùi vón nhẹ mặt không_mùi,12/9/2023,14:58,4,422214044,267,positive,2,0
2069,ổn_hiệu chỉnh_màu tốt sài đổ dầu siêu_ráo,12/5/2021,20:08,5,422203145,89,positive,2,0
1108,kiềm dầu chất thấm mỏng nhẹ,26/01/2022,20:58,5,422207283,62,positive,0,0
89,dầu êm thành_phần dịu nhẹ,8/6/2021,19:12,5,318900012,41,positive,0,0
2540,bàn skincare toàn eucerin serum acne chất_lượng dầu mụn serum dịu nhẹ,14/11/2020,21:19,5,204100019,201,positive,0,0
1377,mặt_nạ lạ móc lớp đắp cằm đắp mềm_mại,17/10/2024,19:39,5,308500004,132,positive,0,0
2503,mùi hương dễ_chịu mát giá_thành ổn,2/5/2023,16:55,5,204100054,47,positive,2,0
2374,sản_phẩm tốt,29/04/2023,18:05,5,308500037,22,positive,1,0
1191,lắm mặt_nạ mỏng ôm khít mặt kích_ứng tróc đắp mát_mát không_bị rát,10/8/2024,0:20,5,422218098,118,positive,1,1
15,tặng bông_tẩy hàng,19/11/2023,9:59,4,318900012,49,positive,0,0
354,giá_thành hợp_lý sạch sản_phẩm dễ_chịu,4/8/2019,20:33,5,422208807,59,positive,2,0
1513,thất_vọng chất_lượng không_đạt,17/11/2020,13:32,1,422211276,50,negative,0,1
1806,,8/12/2016,7:54,5,204000059,16,positive,0,0
657,tặng,12/10/2023,8:25,4,200400004,37,positive,0,0
1681,giá mãi dưỡng_hợp nhẹ_mặt cực_kì mùa lạnh dưỡng ẩm nứaex_dưỡng ẩm tốt,20/07/2021,11:32,5,318900005,178,positive,2,0
43,sản_phẩm tốt không_bàn cãi tậu liền,20/12/2022,12:02,5,318900011,60,positive,1,0
1499,,21/09/2018,9:58,5,422210980,9,positive,0,0
2454,đắp mặt_nạ đêm mịn mụn lặn,9/3/2020,21:10,5,308500037,43,positive,0,0
384,siêu nhạy_cảm êm_sạch không_bị,29/10/2023,9:51,5,422208975,60,positive,1,0
1107,sản_phẩm tốt quản_trị_viên tặng quà sản_phẩm bông_tẩy chẳng_hạn tặng không_cần_thiết lắm,21/12/2022,21:35,5,422204884,134,positive,1,0
